"SITE_NO","DATE","TIME","GEN_ENERGY","TEMPERATURE","SOLAR_IRRADIANCE","WIND_SPEED","MODULE_TEMPERATURE"
"SJ002","2018-12-21","20:50:00","5.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-21","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","05:00:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","05:10:00","5.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","05:20:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","05:30:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","05:40:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","05:50:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","06:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","06:10:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","06:20:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","06:30:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","06:40:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","06:50:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","07:00:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","07:10:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","07:20:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","07:30:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","07:40:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","07:50:00","8.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","08:00:00","11.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","08:10:00","15.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","08:20:00","20.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","08:30:00","28.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","08:40:00","32.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","08:50:00","47.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","09:00:00","67.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","09:10:00","78.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","09:20:00","114.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","09:30:00","125.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","09:40:00","141.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","09:50:00","158.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","10:00:00","171.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","10:10:00","183.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","10:20:00","185.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","10:30:00","208.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","10:40:00","218.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","10:50:00","228.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","11:00:00","235.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","11:10:00","243.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","11:20:00","250.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","11:30:00","257.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","11:40:00","261.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","11:50:00","251.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","12:00:00","265.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","12:10:00","266.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","12:20:00","261.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","12:30:00","258.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","12:40:00","261.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","12:50:00","259.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","13:00:00","252.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","13:10:00","253.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","13:20:00","253.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","13:30:00","246.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","13:40:00","239.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","13:50:00","231.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","14:00:00","220.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","14:10:00","213.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","14:20:00","203.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","14:30:00","194.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","14:40:00","181.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","14:50:00","167.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","15:00:00","133.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","15:10:00","118.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","15:20:00","109.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","15:30:00","97.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","15:40:00","83.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","15:50:00","58.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","16:00:00","39.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","16:10:00","27.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","16:20:00","21.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","16:30:00","15.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","16:40:00","10.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","16:50:00","7.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","17:00:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","17:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","17:20:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","17:30:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","17:40:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","17:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","18:00:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","18:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","18:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","18:30:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","18:40:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","18:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","19:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","19:10:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","19:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","19:30:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","19:40:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","19:50:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","20:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","20:10:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","20:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","20:30:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","20:40:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","20:50:00","5.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-22","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","05:00:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","05:10:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","05:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","05:30:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","05:40:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","05:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","06:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","06:10:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","06:20:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","06:30:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","06:40:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","06:50:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","07:00:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","07:10:00","5.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","07:20:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","07:30:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","07:40:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","07:50:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","08:00:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","08:10:00","9.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","08:20:00","8.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","08:30:00","10.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","08:40:00","17.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","08:50:00","34.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","09:00:00","66.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","09:10:00","101.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","09:20:00","126.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","09:30:00","155.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","09:40:00","111.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","09:50:00","128.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","10:00:00","195.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","10:10:00","201.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","10:20:00","218.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","10:30:00","227.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","10:40:00","232.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","10:50:00","253.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","11:00:00","248.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","11:10:00","227.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","11:20:00","287.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","11:30:00","268.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","11:40:00","291.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","11:50:00","278.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","12:00:00","285.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","12:10:00","287.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","12:20:00","283.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","12:30:00","301.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","12:40:00","285.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","12:50:00","281.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","13:00:00","280.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","13:10:00","276.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","13:20:00","289.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","13:30:00","269.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","13:40:00","260.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","13:50:00","252.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","14:00:00","240.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","14:10:00","231.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","14:20:00","231.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","14:30:00","207.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","14:40:00","194.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","14:50:00","177.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","15:00:00","170.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","15:10:00","141.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","15:20:00","124.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","15:30:00","111.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","15:40:00","96.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","15:50:00","74.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","16:00:00","41.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","16:10:00","23.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","16:20:00","18.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","16:30:00","14.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","16:40:00","10.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","16:50:00","6.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","17:00:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","17:10:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","17:20:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","17:30:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","17:40:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","17:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","18:00:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","18:10:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","18:20:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","18:30:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","18:40:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","18:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","19:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","19:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","19:20:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","19:30:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","19:40:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","19:50:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","20:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","20:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","20:20:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","20:30:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","20:40:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","20:50:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-23","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","05:00:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","05:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","05:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","05:30:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","05:40:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","05:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","06:00:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","06:10:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","06:20:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","06:30:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","06:40:00","5.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","06:50:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","07:00:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","07:10:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","07:20:00","5.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","07:30:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","07:40:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","07:50:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","08:00:00","7.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","08:10:00","8.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","08:20:00","9.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","08:30:00","11.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","08:40:00","14.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","08:50:00","35.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","09:00:00","77.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","09:10:00","123.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","09:20:00","150.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","09:30:00","168.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","09:40:00","187.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","09:50:00","205.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","10:00:00","223.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","10:10:00","237.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","10:20:00","252.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","10:30:00","262.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","10:40:00","277.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","10:50:00","273.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","11:00:00","296.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","11:10:00","301.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","11:20:00","306.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","11:30:00","297.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","11:40:00","312.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","11:50:00","318.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","12:00:00","320.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","12:10:00","326.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","12:20:00","322.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","12:30:00","302.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","12:40:00","319.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","12:50:00","314.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","13:00:00","311.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","13:10:00","304.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","13:20:00","301.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","13:30:00","300.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","13:40:00","275.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","13:50:00","286.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","14:00:00","277.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","14:10:00","254.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","14:20:00","258.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","14:30:00","246.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","14:40:00","230.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","14:50:00","210.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","15:00:00","193.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","15:10:00","180.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","15:20:00","142.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","15:30:00","79.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","15:40:00","92.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","15:50:00","60.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","16:00:00","41.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","16:10:00","15.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","16:20:00","13.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","16:30:00","10.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","16:40:00","7.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","16:50:00","8.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","17:00:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","17:10:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","17:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","17:30:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","17:40:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","17:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","18:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","18:10:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","18:20:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","18:30:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","18:40:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","18:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","19:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","19:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","19:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","19:30:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","19:40:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","19:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","20:00:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","20:10:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","20:20:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","20:30:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","20:40:00","5.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","20:50:00","5.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-24","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","05:00:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","05:10:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","05:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","05:30:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","05:40:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","05:50:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","06:00:00","6.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","06:10:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","06:20:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","06:30:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","06:40:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","06:50:00","4.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","07:00:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","07:10:00","4.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","07:20:00","5.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-12-25","07:30:00","4.0000","-20.0000","0.0000", ,"-20.0000"
